HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
0.83632,,,,-0.21433,268.64389,-0.32867,,-0.61767,,,,,0.02273,,-0.554,-1.75924,,,,,,,-0.331,0.32255,-0.51267,2023-01-18T21:00:00.0,,,,,,0.32255,268.64389,,,,,,,0.02273,0.83632,-1.75924,-0.21433,-0.331,-0.32867,-0.51267,-0.61767
-1.48488,,,,-0.27567,691.27832,-0.40467,,-0.717,,,,,0.40115,,-0.66767,1.06501,,,,,,,-0.383,0.34538,-0.57267,2023-01-18T21:30:00.0,,,,,,0.34538,691.27832,,,,,,,0.40115,-1.48488,1.06501,-0.27567,-0.383,-0.40467,-0.57267,-0.717
0.32151,,,,-0.30467,754.72552,-0.44133,,-0.79267,,,,,0.89848,,-0.725,1.28381,,,,,,,-0.41433,0.41008,-0.60767,2023-01-18T22:00:00.0,,,,,,0.41008,754.72552,,,,,,,0.89848,0.32151,1.28381,-0.30467,-0.41433,-0.44133,-0.60767,-0.79267
1.15873,,,,-0.24833,872.07867,-0.38067,,-0.703,,,,,0.49812,,-0.643,1.76279,,,,,,,-0.36967,0.47496,-0.547,2023-01-18T22:30:00.0,,,,,,0.47496,872.07867,,,,,,,0.49812,1.15873,1.76279,-0.24833,-0.36967,-0.38067,-0.547,-0.703
-0.56048,,,,-0.212,785.93298,-0.35567,,-0.67733,,,,,0.35409,,-0.611,0.017,,,,,,,-0.33033,0.38209,-0.52833,2023-01-18T23:00:00.0,,,,,,0.38209,785.93298,,,,,,,0.35409,-0.56048,0.017,-0.212,-0.33033,-0.35567,-0.52833,-0.67733
-0.37132,,,,-0.25633,1031.98401,-0.39767,,-0.72233,,,,,-1.01856,,-0.653,-0.07451,,,,,,,-0.383,0.37912,-0.563,2023-01-18T23:30:00.0,,,,,,0.37912,1031.98401,,,,,,,-1.01856,-0.37132,-0.07451,-0.25633,-0.383,-0.39767,-0.563,-0.72233
0.26502,,,,-0.25533,795.91779,-0.40933,,-0.735,,,,,-0.08822,,-0.66433,0.38024,,,,,,,-0.37733,0.37479,-0.56967,2023-01-19T00:00:00.0,,,,,,0.37479,795.91779,,,,,,,-0.08822,0.26502,0.38024,-0.25533,-0.37733,-0.40933,-0.56967,-0.735
-0.43993,,,,-0.26433,397.26331,-0.42333,,-0.76733,,,,,0.04791,,-0.709,-0.03538,,,,,,,-0.389,0.28866,-0.588,2023-01-19T00:30:00.0,,,,,,0.28866,397.26331,,,,,,,0.04791,-0.43993,-0.03538,-0.26433,-0.389,-0.42333,-0.588,-0.76733
0.18111,,,,-0.29033,278.2413,-0.416,,-0.70567,,,,,-0.1501,,-0.645,-1.34481,,,,,,,-0.40633,0.27143,-0.54667,2023-01-19T01:00:00.0,,,,,,0.27143,278.2413,,,,,,,-0.1501,0.18111,-1.34481,-0.29033,-0.40633,-0.416,-0.54667,-0.70567
-0.7564,,,,-0.28767,199.9767,-0.414,,-0.70667,,,,,0.10845,,-0.635,-1.66484,,,,,,,-0.39933,0.2331,-0.557,2023-01-19T01:30:00.0,,,,,,0.2331,199.9767,,,,,,,0.10845,-0.7564,-1.66484,-0.28767,-0.39933,-0.414,-0.557,-0.70667
-0.79052,,,,-0.36433,189.41589,-0.496,,-0.725,,,,,0.14615,,-0.614,-0.58248,,,,,,,-0.469,0.25669,-0.59133,2023-01-19T02:00:00.0,,,,,,0.25669,189.41589,,,,,,,0.14615,-0.79052,-0.58248,-0.36433,-0.469,-0.496,-0.59133,-0.725
-0.19589,,,,-0.386,347.42331,-0.51967,,-0.853,,,,,0.25688,,-0.80233,0.47879,,,,,,,-0.49967,0.3399,-0.65633,2023-01-19T02:30:00.0,,,,,,0.3399,347.42331,,,,,,,0.25688,-0.19589,0.47879,-0.386,-0.49967,-0.51967,-0.65633,-0.853
-0.95795,,,,-0.40867,531.94537,-0.545,,-0.906,,,,,0.11084,,-0.85833,0.19462,,,,,,,-0.52233,0.34877,-0.68533,2023-01-19T03:00:00.0,,,,,,0.34877,531.94537,,,,,,,0.11084,-0.95795,0.19462,-0.40867,-0.52233,-0.545,-0.68533,-0.906
-0.21668,,,,-0.43,675.47351,-0.57633,,-0.951,,,,,-0.38134,,-0.91167,-0.14646,,,,,,,-0.55233,0.39681,-0.71533,2023-01-19T03:30:00.0,,,,,,0.39681,675.47351,,,,,,,-0.38134,-0.21668,-0.14646,-0.43,-0.55233,-0.57633,-0.71533,-0.951
-0.72998,,,,-0.44,1111.15002,-0.58067,,-0.96333,,,,,-0.33002,,-0.94067,-1.08865,,,,,,,-0.55967,0.48058,-0.71967,2023-01-19T04:00:00.0,,,,,,0.48058,1111.15002,,,,,,,-0.33002,-0.72998,-1.08865,-0.44,-0.55967,-0.58067,-0.71967,-0.96333
-0.61779,,,,-0.474,954.82709,-0.61567,,-0.97867,,,,,0.01075,,-0.96133,-0.52252,,,,,,,-0.59167,0.41344,-0.751,2023-01-19T04:30:00.0,,,,,,0.41344,954.82709,,,,,,,0.01075,-0.61779,-0.52252,-0.474,-0.59167,-0.61567,-0.751,-0.97867
-0.49091,,,,-0.50933,738.19379,-0.66333,,-1.032,,,,,0.48394,,-1.009,0.02688,,,,,,,-0.63167,0.42407,-0.80767,2023-01-19T05:00:00.0,,,,,,0.42407,738.19379,,,,,,,0.48394,-0.49091,0.02688,-0.50933,-0.63167,-0.66333,-0.80767,-1.032
-0.17284,,,,-0.524,478.73611,-0.684,,-1.05067,,,,,-0.12585,,-1.02833,-0.90545,,,,,,,-0.653,0.359,-0.82733,2023-01-19T05:30:00.0,,,,,,0.359,478.73611,,,,,,,-0.12585,-0.17284,-0.90545,-0.524,-0.653,-0.684,-0.82733,-1.05067
-0.79928,,,,-0.55267,836.91663,-0.70667,,-1.07467,,,,,-0.17252,,-1.05467,-1.28072,,,,,,,-0.67533,0.43614,-0.849,2023-01-19T06:00:00.0,,,,,,0.43614,836.91663,,,,,,,-0.17252,-0.79928,-1.28072,-0.55267,-0.67533,-0.70667,-0.849,-1.07467
-1.59946,,,,-0.64433,1135.828,-0.804,,-1.183,,,,,0.332,,-1.159,0.15627,,,,,,,-0.76667,0.39553,-0.94367,2023-01-19T06:30:00.0,,,,,,0.39553,1135.828,,,,,,,0.332,-1.59946,0.15627,-0.64433,-0.76667,-0.804,-0.94367,-1.183
-0.84852,,,,-0.672,1944.78406,-0.83067,,-1.21033,,,,,-0.42052,,-1.19167,-1.05,,,,,,,-0.80133,0.57449,-0.98033,2023-01-19T07:00:00.0,,,,,,0.57449,1944.78406,,,,,,,-0.42052,-0.84852,-1.05,-0.672,-0.80133,-0.83067,-0.98033,-1.21033
-0.62563,,,,-0.721,1607.30896,-0.88967,,-1.278,,,,,-0.03625,,-1.257,-0.54904,,,,,,,-0.849,0.4473,-1.04233,2023-01-19T07:30:00.0,,,,,,0.4473,1607.30896,,,,,,,-0.03625,-0.62563,-0.54904,-0.721,-0.849,-0.88967,-1.04233,-1.278
-0.79937,,,,-0.76633,2469.48096,-0.933,,-1.32967,,,,,-0.03394,,-1.31167,-0.87639,,,,,,,-0.89733,0.5066,-1.08767,2023-01-19T08:00:00.0,,,,,,0.5066,2469.48096,,,,,,,-0.03394,-0.79937,-0.87639,-0.76633,-0.89733,-0.933,-1.08767,-1.32967
-0.61382,,,,-0.791,3172.83105,-0.95,,-1.33633,,,,,-0.02078,,-1.328,-0.71799,,,,,,,-0.92,0.57868,-1.10267,2023-01-19T08:30:00.0,,,,,,0.57868,3172.83105,,,,,,,-0.02078,-0.61382,-0.71799,-0.791,-0.92,-0.95,-1.10267,-1.33633
-0.64006,,,,-0.829,2446.46997,-0.98467,,-1.377,,,,,-0.05961,,-1.35733,-0.578,,,,,,,-0.95533,0.54643,-1.14033,2023-01-19T09:00:00.0,,,,,,0.54643,2446.46997,,,,,,,-0.05961,-0.64006,-0.578,-0.829,-0.95533,-0.98467,-1.14033,-1.377
-0.84133,,,,-0.85033,4799.94287,-1.01367,,-1.39967,,,,,-0.03465,,-1.381,-0.55359,,,,,,,-0.97733,0.63898,-1.15867,2023-01-19T09:30:00.0,,,,,,0.63898,4799.94287,,,,,,,-0.03465,-0.84133,-0.55359,-0.85033,-0.97733,-1.01367,-1.15867,-1.39967
0.31602,,,,-0.86867,3211.01489,-1.04233,,-1.43967,,,,,-0.03583,,-1.423,-0.06862,,,,,,,-0.99933,0.57165,-1.18833,2023-01-19T10:00:00.0,,,,,,0.57165,3211.01489,,,,,,,-0.03583,0.31602,-0.06862,-0.86867,-0.99933,-1.04233,-1.18833,-1.43967
0.54295,,,,-0.84233,1944.77905,-1.033,,-1.422,,,,,-0.1631,,-1.401,-1.0623,,,,,,,-0.97833,0.53068,-1.17333,2023-01-19T10:30:00.0,,,,,,0.53068,1944.77905,,,,,,,-0.1631,0.54295,-1.0623,-0.84233,-0.97833,-1.033,-1.17333,-1.422
-0.52584,,,,-0.83333,1759.43201,-1.006,,-1.39833,,,,,-0.12999,,-1.379,-0.94774,,,,,,,-0.96433,0.54799,-1.15467,2023-01-19T11:00:00.0,,,,,,0.54799,1759.43201,,,,,,,-0.12999,-0.52584,-0.94774,-0.83333,-0.96433,-1.006,-1.15467,-1.39833
0.61451,,,,-0.84333,2860.72412,-1.01233,,-1.39167,,,,,-0.19514,,-1.37,-0.79418,,,,,,,-0.97567,0.65879,-1.15767,2023-01-19T11:30:00.0,,,,,,0.65879,2860.72412,,,,,,,-0.19514,0.61451,-0.79418,-0.84333,-0.97567,-1.01233,-1.15767,-1.39167
-0.1798,,,,-0.83033,2408.89502,-0.99533,,-1.37433,,,,,-0.15626,,-1.34433,-1.02825,,,,,,,-0.966,0.63259,-1.14133,2023-01-19T12:00:00.0,,,,,,0.63259,2408.89502,,,,,,,-0.15626,-0.1798,-1.02825,-0.83033,-0.966,-0.99533,-1.14133,-1.37433
-0.30153,,,,-0.809,1379.05603,-0.962,,-1.337,,,,,-0.26736,,-1.3,-1.17515,,,,,,,-0.94467,0.62474,-1.103,2023-01-19T12:30:00.0,,,,,,0.62474,1379.05603,,,,,,,-0.26736,-0.30153,-1.17515,-0.809,-0.94467,-0.962,-1.103,-1.337
-0.63437,,,,-0.858,1532.96497,-1.00467,,-1.392,,,,,-0.34186,,-1.35733,-1.63277,,,,,,,-0.99133,0.52841,-1.15367,2023-01-19T13:00:00.0,,,,,,0.52841,1532.96497,,,,,,,-0.34186,-0.63437,-1.63277,-0.858,-0.99133,-1.00467,-1.15367,-1.392
-0.6662,,,,-0.90133,1741.36304,-1.05667,,-1.43067,,,,,-0.28997,,-1.389,-1.60951,,,,,,,-1.039,0.54815,-1.187,2023-01-19T13:30:00.0,,,,,,0.54815,1741.36304,,,,,,,-0.28997,-0.6662,-1.60951,-0.90133,-1.039,-1.05667,-1.187,-1.43067
-0.89917,,,,-0.924,1552.74097,-1.07767,,-1.44867,,,,,-0.16675,,-1.405,-2.17111,,,,,,,-1.06167,0.60776,-1.21133,2023-01-19T14:00:00.0,,,,,,0.60776,1552.74097,,,,,,,-0.16675,-0.89917,-2.17111,-0.924,-1.06167,-1.07767,-1.21133,-1.44867
-1.43766,,,,-0.98967,3062.55005,-1.12433,,-1.48067,,,,,0.04498,,-1.435,-1.36539,,,,,,,-1.12,0.80292,-1.249,2023-01-19T14:30:00.0,,,,,,0.80292,3062.55005,,,,,,,0.04498,-1.43766,-1.36539,-0.98967,-1.12,-1.12433,-1.249,-1.48067
-0.66062,,,,-1.03667,1316.12805,-1.16567,,-1.49767,,,,,0.0471,,-1.45033,-1.68707,,,,,,,-1.169,0.63924,-1.271,2023-01-19T15:00:00.0,,,,,,0.63924,1316.12805,,,,,,,0.0471,-0.66062,-1.68707,-1.03667,-1.169,-1.16567,-1.271,-1.49767
0.15364,,,,-1.07933,871.37207,-1.20067,,-1.51867,,,,,0.08358,,-1.45767,-1.31179,,,,,,,-1.20733,0.58273,-1.297,2023-01-19T15:30:00.0,,,,,,0.58273,871.37207,,,,,,,0.08358,0.15364,-1.31179,-1.07933,-1.20733,-1.20067,-1.297,-1.51867
-0.65659,,,,-1.08933,703.01593,-1.19633,,-1.51267,,,,,0.31876,,-1.45567,1.03863,,,,,,,-1.21433,0.51305,-1.289,2023-01-19T16:00:00.0,,,,,,0.51305,703.01593,,,,,,,0.31876,-0.65659,1.03863,-1.08933,-1.21433,-1.19633,-1.289,-1.51267
1.10316,,,,-1.09167,614.12567,-1.19067,,-1.48333,,,,,0.03753,,-1.424,-0.50278,,,,,,,-1.20833,0.46717,-1.27333,2023-01-19T16:30:00.0,,,,,,0.46717,614.12567,,,,,,,0.03753,1.10316,-0.50278,-1.09167,-1.20833,-1.19067,-1.27333,-1.48333
-0.63309,,,,-1.096,358.53781,-1.178,,-1.45567,,,,,0.213,,-1.38233,-0.42977,,,,,,,-1.194,0.39102,-1.24733,2023-01-19T17:00:00.0,,,,,,0.39102,358.53781,,,,,,,0.213,-0.63309,-0.42977,-1.096,-1.194,-1.178,-1.24733,-1.45567
-6.01824,,,,-1.30033,217.89709,-1.37333,,-1.58,,,,,0.2274,,-1.48333,-1.23281,,,,,,,-1.39467,0.3398,-1.39133,2023-01-19T17:30:00.0,,,,,,0.3398,217.89709,,,,,,,0.2274,-6.01824,-1.23281,-1.30033,-1.39467,-1.37333,-1.39133,-1.58
-0.86011,,,,-1.58267,261.15021,-1.567,,-1.75167,,,,,0.07354,,-1.647,0.22195,,,,,,,-1.62633,0.37376,-1.58567,2023-01-19T18:00:00.0,,,,,,0.37376,261.15021,,,,,,,0.07354,-0.86011,0.22195,-1.58267,-1.62633,-1.567,-1.58567,-1.75167
0.85738,,,,-1.49933,240.1931,-1.54067,,-1.76967,,,,,-0.18149,,-1.68033,0.89856,,,,,,,-1.56867,0.32589,-1.59567,2023-01-19T18:30:00.0,,,,,,0.32589,240.1931,,,,,,,-0.18149,0.85738,0.89856,-1.49933,-1.56867,-1.54067,-1.59567,-1.76967
2.60188,,,,-1.39467,450.15649,-1.46633,,-1.74667,,,,,0.02378,,-1.67833,3.39184,,,,,,,-1.48367,0.46509,-1.54567,2023-01-19T19:00:00.0,,,,,,0.46509,450.15649,,,,,,,0.02378,2.60188,3.39184,-1.39467,-1.48367,-1.46633,-1.54567,-1.74667
1.65129,,,,-1.23367,492.258,-1.35933,,-1.68833,,,,,0.21169,,-1.627,4.79683,,,,,,,-1.34633,0.36563,-1.46267,2023-01-19T19:30:00.0,,,,,,0.36563,492.258,,,,,,,0.21169,1.65129,4.79683,-1.23367,-1.34633,-1.35933,-1.46267,-1.68833
2.6637,,,,-1.22,,-1.33067,,-1.624,,,,,0.43266,,-1.54067,3.83809,,,,,,,-1.322,0.31205,-1.428,2023-01-19T20:00:00.0,,,,,,0.31205,,,,,,,,0.43266,2.6637,3.83809,-1.22,-1.322,-1.33067,-1.428,-1.624
6.14746,,,,-0.902,518.78381,-0.98433,,-1.282,,,,,0.24895,,-1.23133,3.89345,,,,,,,-0.995,0.48671,-1.083,2023-01-19T20:30:00.0,,,,,,0.48671,518.78381,,,,,,,0.24895,6.14746,3.89345,-0.902,-0.995,-0.98433,-1.083,-1.282
4.81434,,,,-0.57233,550.74982,-0.67367,,-0.99067,,,,,-0.29654,,-0.93867,-0.15303,,,,,,,-0.67867,0.53267,-0.79667,2023-01-19T21:00:00.0,,,,,,0.53267,550.74982,,,,,,,-0.29654,4.81434,-0.15303,-0.57233,-0.67867,-0.67367,-0.79667,-0.99067
1.50794,,,,-0.46167,747.88177,-0.541,,-0.855,,,,,-0.19363,,-0.81233,0.758,,,,,,,-0.55867,0.5331,-0.65833,2023-01-19T21:30:00.0,,,,,,0.5331,747.88177,,,,,,,-0.19363,1.50794,0.758,-0.46167,-0.55867,-0.541,-0.65833,-0.855
0.44844,,,,-0.38033,1058.91504,-0.47833,,-0.81767,,,,,-0.10255,,-0.77833,-0.60759,,,,,,,-0.48633,0.58502,-0.61733,2023-01-19T22:00:00.0,,,,,,0.58502,1058.91504,,,,,,,-0.10255,0.44844,-0.60759,-0.38033,-0.48633,-0.47833,-0.61733,-0.81767
-1.37903,,,,-0.39833,911.04883,-0.503,,-0.836,,,,,-0.13236,,-0.796,-2.30422,,,,,,,-0.50367,0.56487,-0.62933,2023-01-19T22:30:00.0,,,,,,0.56487,911.04883,,,,,,,-0.13236,-1.37903,-2.30422,-0.39833,-0.50367,-0.503,-0.62933,-0.836
-0.92827,,,,-0.483,764.55371,-0.609,,-0.916,,,,,-0.05153,,-0.85933,-3.41897,,,,,,,-0.599,0.54988,-0.70533,2023-01-19T23:00:00.0,,,,,,0.54988,764.55371,,,,,,,-0.05153,-0.92827,-3.41897,-0.483,-0.599,-0.609,-0.70533,-0.916
-2.80396,,,,-0.56133,540.27472,-0.65867,,-0.96533,,,,,-0.19446,,-0.92333,-0.18748,,,,,,,-0.668,0.48038,-0.749,2023-01-19T23:30:00.0,,,,,,0.48038,540.27472,,,,,,,-0.19446,-2.80396,-0.18748,-0.56133,-0.668,-0.65867,-0.749,-0.96533
-1.22034,,,,-0.71333,443.9762,-0.81267,,-1.13,,,,,0.16587,,-1.089,1.27776,,,,,,,-0.817,0.40276,-0.90633,2023-01-20T00:00:00.0,,,,,,0.40276,443.9762,,,,,,,0.16587,-1.22034,1.27776,-0.71333,-0.817,-0.81267,-0.90633,-1.13
-0.65441,,,,-0.72,1009.81299,-0.84033,,-1.179,,,,,0.12456,,-1.151,-1.18073,,,,,,,-0.83633,0.50965,-0.94633,2023-01-20T00:30:00.0,,,,,,0.50965,1009.81299,,,,,,,0.12456,-0.65441,-1.18073,-0.72,-0.83633,-0.84033,-0.94633,-1.179
-1.7688,,,,-0.78667,628.87567,-0.91467,,-1.261,,,,,0.06643,,-1.22967,-2.03943,,,,,,,-0.90333,0.45748,-1.02467,2023-01-20T01:00:00.0,,,,,,0.45748,628.87567,,,,,,,0.06643,-1.7688,-2.03943,-0.78667,-0.90333,-0.91467,-1.02467,-1.261
-2.17529,,,,-0.895,247.2818,-1.047,,-1.36433,,,,,0.05433,,-1.323,-2.05818,,,,,,,-1.027,0.30006,-1.14133,2023-01-20T01:30:00.0,,,,,,0.30006,247.2818,,,,,,,0.05433,-2.17529,-2.05818,-0.895,-1.027,-1.047,-1.14133,-1.36433
-1.96239,,,,-1.02367,343.7673,-1.13967,,-1.457,,,,,-0.22106,,-1.41333,-2.0756,,,,,,,-1.13367,0.36814,-1.22567,2023-01-20T02:00:00.0,,,,,,0.36814,343.7673,,,,,,,-0.22106,-1.96239,-2.0756,-1.02367,-1.13367,-1.13967,-1.22567,-1.457
-2.14666,,,,-1.121,368.45511,-1.25833,,-1.567,,,,,0.11693,,-1.521,-0.53584,,,,,,,-1.24433,0.33801,-1.35067,2023-01-20T02:30:00.0,,,,,,0.33801,368.45511,,,,,,,0.11693,-2.14666,-0.53584,-1.121,-1.24433,-1.25833,-1.35067,-1.567
-1.70714,,,,-1.25433,469.17529,-1.379,,-1.70267,,,,,0.14955,,-1.65733,-0.14292,,,,,,,-1.36,0.3925,-1.47467,2023-01-20T03:00:00.0,,,,,,0.3925,469.17529,,,,,,,0.14955,-1.70714,-0.14292,-1.25433,-1.36,-1.379,-1.47467,-1.70267
-2.08051,,,,-1.34433,171.3895,-1.48,,-1.77667,,,,,-0.18459,,-1.71867,-1.84199,,,,,,,-1.45567,0.283,-1.56833,2023-01-20T03:30:00.0,,,,,,0.283,171.3895,,,,,,,-0.18459,-2.08051,-1.84199,-1.34433,-1.45567,-1.48,-1.56833,-1.77667
-1.90678,,,,-1.42767,83.69985,-1.55533,,-1.832,,,,,0.56584,,-1.75733,0.44489,,,,,,,-1.55033,0.16887,-1.64833,2023-01-20T04:00:00.0,,,,,,0.16887,83.69985,,,,,,,0.56584,-1.90678,0.44489,-1.42767,-1.55033,-1.55533,-1.64833,-1.832
-1.56016,,,,-1.52133,185.371,-1.65067,,-1.94667,,,,,-0.13809,,-1.88433,-1.15357,,,,,,,-1.62433,0.22491,-1.73967,2023-01-20T04:30:00.0,,,,,,0.22491,185.371,,,,,,,-0.13809,-1.56016,-1.15357,-1.52133,-1.62433,-1.65067,-1.73967,-1.94667
-1.35988,,,,-1.58567,87.06507,-1.727,,-2.01867,,,,,0.42909,,-1.958,0.38404,,,,,,,-1.70233,0.17412,-1.82767,2023-01-20T05:00:00.0,,,,,,0.17412,87.06507,,,,,,,0.42909,-1.35988,0.38404,-1.58567,-1.70233,-1.727,-1.82767,-2.01867
-1.18978,,,,-1.67233,131.3197,-1.82,,-2.092,,,,,0.16624,,-2.025,0.24816,,,,,,,-1.796,0.20339,-1.88867,2023-01-20T05:30:00.0,,,,,,0.20339,131.3197,,,,,,,0.16624,-1.18978,0.24816,-1.67233,-1.796,-1.82,-1.88867,-2.092
-0.98956,,,,-1.71333,105.0704,-1.87733,,-2.17333,,,,,0.30034,,-2.106,0.68293,,,,,,,-1.83,0.17065,-1.95667,2023-01-20T06:00:00.0,,,,,,0.17065,105.0704,,,,,,,0.30034,-0.98956,0.68293,-1.71333,-1.83,-1.87733,-1.95667,-2.17333
-2.88939,,,,-1.81067,98.81813,-1.96433,,-2.22567,,,,,-0.1397,,-2.15067,-1.07858,,,,,,,-1.92867,0.19936,-2.027,2023-01-20T06:30:00.0,,,,,,0.19936,98.81813,,,,,,,-0.1397,-2.88939,-1.07858,-1.81067,-1.92867,-1.96433,-2.027,-2.22567
-0.56526,,,,-1.88,90.81315,-2.033,,-2.27633,,,,,-0.00405,,-2.20367,-1.83362,,,,,,,-2.02033,0.1889,-2.093,2023-01-20T07:00:00.0,,,,,,0.1889,90.81315,,,,,,,-0.00405,-0.56526,-1.83362,-1.88,-2.02033,-2.033,-2.093,-2.27633
-2.11626,,,,-1.99067,79.37086,-2.12133,,-2.368,,,,,-0.00358,,-2.32033,-0.28755,,,,,,,-2.10133,0.14862,-2.16533,2023-01-20T07:30:00.0,,,,,,0.14862,79.37086,,,,,,,-0.00358,-2.11626,-0.28755,-1.99067,-2.10133,-2.12133,-2.16533,-2.368
-4.05769,,,,-2.103,178.88879,-2.23633,,-2.517,,,,,-0.07199,,-2.44933,-3.41418,,,,,,,-2.22333,0.29089,-2.30033,2023-01-20T08:00:00.0,,,,,,0.29089,178.88879,,,,,,,-0.07199,-4.05769,-3.41418,-2.103,-2.22333,-2.23633,-2.30033,-2.517
-5.99723,,,,-2.32233,385.035,-2.43867,,-2.70467,,,,,-1.24864,,-2.63867,-15.82613,,,,,,,-2.432,0.43592,-2.46267,2023-01-20T08:30:00.0,,,,,,0.43592,385.035,,,,,,,-1.24864,-5.99723,-15.82613,-2.32233,-2.432,-2.43867,-2.46267,-2.70467
-2.29617,,,,-2.63333,408.69321,-2.73733,,-3.01133,,,,,-0.56199,,-2.964,-3.60737,,,,,,,-2.73667,0.40354,-2.78367,2023-01-20T09:00:00.0,,,,,,0.40354,408.69321,,,,,,,-0.56199,-2.29617,-3.60737,-2.63333,-2.73667,-2.73733,-2.78367,-3.01133
-2.96412,,,,-2.76867,212.66071,-2.857,,-3.063,,,,,-0.00362,,-3.00767,0.34267,,,,,,,-2.87967,0.30051,-2.85667,2023-01-20T09:30:00.0,,,,,,0.30051,212.66071,,,,,,,-0.00362,-2.96412,0.34267,-2.76867,-2.87967,-2.857,-2.85667,-3.063
-2.92136,,,,-3.07567,29.23936,-2.951,,-2.978,,,,,-0.04007,,-2.87767,2.60711,,,,,,,-3.12433,0.08,-2.84133,2023-01-20T10:00:00.0,,,,,,0.08,29.23936,,,,,,,-0.04007,-2.92136,2.60711,-3.07567,-3.12433,-2.951,-2.84133,-2.978
7.36807,,,,-2.87867,11.4544,-2.82533,,-2.89367,,,,,0.05921,,-2.76133,3.41369,,,,,,,-2.90267,0.09348,-2.827,2023-01-20T10:30:00.0,,,,,,0.09348,11.4544,,,,,,,0.05921,7.36807,3.41369,-2.87867,-2.90267,-2.82533,-2.827,-2.89367
5.6617,,,,-2.47767,39.66215,-2.50867,,-2.654,,,,,0.45489,,-2.42967,1.26781,,,,,,,-2.51933,0.12998,-2.57367,2023-01-20T11:00:00.0,,,,,,0.12998,39.66215,,,,,,,0.45489,5.6617,1.26781,-2.47767,-2.51933,-2.50867,-2.57367,-2.654
1.66297,,,,-2.28667,-274.85989,-2.454,,-2.90333,,,,,-0.1659,,-2.863,2.05094,,,,,,,-2.39767,0.20947,-2.64733,2023-01-20T11:30:00.0,,,,,,0.20947,-274.85989,,,,,,,-0.1659,1.66297,2.05094,-2.28667,-2.39767,-2.454,-2.64733,-2.90333
3.05356,,,,-2.17267,-197.51649,-2.33633,,-2.81067,,,,,0.22754,,-2.77,1.77705,,,,,,,-2.287,0.18456,-2.54067,2023-01-20T12:00:00.0,,,,,,0.18456,-197.51649,,,,,,,0.22754,3.05356,1.77705,-2.17267,-2.287,-2.33633,-2.54067,-2.81067
1.63196,,,,-1.96767,121.7586,-2.16167,,-2.53867,,,,,-0.18891,,-2.41233,0.51476,,,,,,,-2.09367,0.14477,-2.351,2023-01-20T12:30:00.0,,,,,,0.14477,121.7586,,,,,,,-0.18891,1.63196,0.51476,-1.96767,-2.09367,-2.16167,-2.351,-2.53867
-1.53294,,,,-2.166,,-2.10933,,-2.46067,,,,,-0.19429,,-2.32033,3.02954,,,,,,,-2.25367,0.11649,-2.277,2023-01-20T13:00:00.0,,,,,,0.11649,,,,,,,,-0.19429,-1.53294,3.02954,-2.166,-2.25367,-2.10933,-2.277,-2.46067
7.38359,,,,-2.008,-46.71609,-1.77667,,-2.34167,,,,,0.13991,,-2.23267,0.33049,,,,,,,-1.941,0.21326,-2.10033,2023-01-20T13:30:00.0,,,,,,0.21326,-46.71609,,,,,,,0.13991,7.38359,0.33049,-2.008,-1.941,-1.77667,-2.10033,-2.34167
3.06668,,,,-1.71733,-483.33578,-1.505,,-1.95833,,,,,-0.10456,,-1.83867,-2.16084,,,,,,,-1.669,0.247,-1.756,2023-01-20T14:00:00.0,,,,,,0.247,-483.33578,,,,,,,-0.10456,3.06668,-2.16084,-1.71733,-1.669,-1.505,-1.756,-1.95833
-4.24081,,,,-1.89833,-415.24109,-1.49133,,-1.83133,,,,,0.06083,,-1.752,-0.4675,,,,,,,-1.81733,0.17768,-1.635,2023-01-20T14:30:00.0,,,,,,0.17768,-415.24109,,,,,,,0.06083,-4.24081,-0.4675,-1.89833,-1.81733,-1.49133,-1.635,-1.83133
