datetime,T_lo,T_hi,ws_hi,ws_lo,z_lo,z_hi,rib,zeta,c3
1998-12-14T01:59:57.12,-22.09,-22.0,4.2,2.43,1.93,13.81,0.03057104146298669,0.1621861253864634,113.61612437146657
1998-12-14T03:00:00.0,-21.27,-21.29,3.4,2.28,1.93,13.81,0.03555697377038096,0.1435174767440793,-97.22852429963932
1998-12-14T04:00:02.88,-20.73,-20.78,3.7,2.57,1.93,13.81,0.02401263440408124,0.06825216367310813,-1784.5051792039822
1998-12-14T04:59:57.12,-20.24,-20.28,3.3,2.15,1.93,13.81,0.026622885048056637,0.10430655839290706,-399.0834234365859
1998-12-14T06:00:00.0,-20.12,-20.11,3.88,2.59,1.93,13.81,0.03498020432000577,2.4552203091283267,-0.011644610807283686
1998-12-14T07:59:57.12,-22.0,-21.37,3.89,1.92,1.93,13.81,0.08911026835987795,1.8337661865226265,-0.10507525678188852
1998-12-14T09:00:00.0,-21.41,-21.2,4.17,2.56,1.93,13.81,0.05825715849923695,0.33239600350934695,-72.38878105033294
1998-12-14T10:00:02.88,-21.01,-20.87,3.67,2.26,1.94,13.81,0.05950846791110618,0.5155177858722213,-23.275721353815253
1998-12-14T10:59:57.12,-20.86,-20.81,3.46,2.13,1.94,13.81,0.043381089595030786,0.21466061306553483,-5.156424177170789
1998-12-14T12:00:00.0,-20.15,-20.22,4.5,3.42,1.94,13.81,0.01827695043158206,0.023418175939569994,132.44545282316983
1998-12-14T13:00:02.88,-20.32,-20.32,5.27,4.12,1.94,13.81,0.040498539487778304,0.0686724549831531,-1784.5051792039822
1998-12-14T13:59:57.12,-20.04,-20.12,5.36,4.33,1.94,13.81,0.015750319243343365,0.023408459622054463,132.44545282316983
1998-12-14T15:00:00.0,-20.07,-20.14,5.13,4.11,1.94,13.81,0.020483943752810926,0.0493298416313087,-1204.0995673272212
1998-12-14T16:59:57.12,-24.29,-24.2,5.75,4.44,1.94,13.81,0.05622928798564518,0.09196155065850216,689.7873375586821
1998-12-14T18:00:00.0,-26.47,-26.42,6.14,4.75,1.94,13.81,0.04061965746010449,0.07593206504995254,-159.16794149775814
1998-12-14T19:00:02.88,-28.33,-28.36,6.54,5.17,1.94,13.81,0.021870706103505843,0.0601788737292599,-1069.7681170427402
1998-12-14T19:59:57.12,-29.88,-29.92,6.24,4.99,1.94,13.81,0.02337659815342064,0.05227746892007418,1927.942485150343
1998-12-14T21:00:00.0,-31.26,-31.32,6.63,5.39,1.94,13.81,0.01763122059258116,0.02508126341516003,1023.9415271068675
1998-12-14T22:00:02.88,-32.25,-32.32,6.93,5.61,1.94,13.81,0.012849421960289407,0.017158410945187615,383.22059476023577
1998-12-14T22:59:57.12,-32.97,-33.0,6.54,5.31,1.94,13.81,0.027656777976621652,0.02815655909174075,1023.9415271068675
1998-12-15T00:00:00.0,-33.37,-33.38,6.04,4.77,1.94,13.81,0.03200426295924462,0.060990380406753204,-1069.7681170427402
1998-12-15T01:00:02.88,-33.9,-33.9,5.65,4.57,1.94,13.81,0.048524003257230094,0.040225116875774694,-2263.8749413320274
1998-12-15T01:59:57.12,-34.56,-34.53,5.35,4.24,1.94,13.81,0.05793952498730625,0.07549670091107812,-159.16794149775814
1998-12-15T03:00:00.0,-34.86,-34.83,5.65,4.34,1.94,13.81,0.04165092058342628,0.07559174302212623,-159.16794149775814
1998-12-15T04:00:02.88,-35.35,-35.22,4.86,3.61,1.94,13.81,0.07715041203397875,0.12323065921863438,118.51084322739463
1998-12-15T04:59:57.12,-35.75,-35.47,4.18,2.88,1.94,13.81,0.1149231444973011,0.1916542924215461,-68.87412423504091
1998-12-15T06:00:00.0,-35.85,-35.55,4.39,3.18,1.94,13.81,0.13940197264539675,0.29744101382043403,19.550929328990694
1998-12-15T07:00:02.88,-36.0,-35.8,4.59,3.49,1.94,13.81,0.12826891379305788,0.17765582821215684,2.945927868088466
1998-12-15T07:59:57.12,-36.23,-35.97,4.19,2.97,1.94,13.81,0.12416027623662527,0.23939177097204797,-76.11344891246056
1998-12-15T09:00:00.0,-36.65,-36.16,3.79,2.46,1.94,13.81,0.16853884958909704,0.677230359728229,1.3939646969813617
1998-12-15T10:00:02.88,-36.68,-36.17,4.09,2.77,1.94,13.82,0.17693752490987125,0.5257095337234781,-7.720890805599197
1998-12-15T13:00:02.88,-37.11,-36.5,3.4,2.14,1.94,13.82,0.22555163004954532,0.8535247011059672,6.5896275608482116
1998-12-15T16:59:57.12,-37.08,-36.39,3.11,1.93,1.94,13.82,0.28540902397975193,1.8079600633611705,-0.10507525678188852
1998-12-17T12:00:00.0,-28.57,-28.25,3.08,1.83,1.95,13.82,0.13282152399158692,0.7279851241074903,1.3939646969813617
1998-12-17T13:00:02.88,-27.6,-27.38,2.97,1.84,1.95,13.82,0.12481072528199047,0.27488756986180984,38.12097380053348
1998-12-17T13:59:57.12,-26.25,-26.03,2.99,1.89,1.95,13.82,0.13099178582656198,0.3133327557944266,7.512221763037732
1998-12-17T16:00:02.88,-24.28,-24.16,3.09,1.9,1.95,13.82,0.0780413851381951,0.21139929497372711,-5.156424177170789
1998-12-17T18:00:00.0,-22.7,-22.65,3.37,2.35,1.95,13.82,0.0742986224345497,0.4462399041528828,13.881382463104918
1998-12-17T19:00:02.88,-24.37,-24.48,3.96,2.74,1.95,13.82,0.0019891824417993496,0.10197633277265097,31.863940420793785
1998-12-18T01:59:57.12,-28.18,-27.53,3.16,2.04,1.95,13.82,0.28991548287131524,2.402912166188542,-0.011644610807283686
1998-12-18T03:00:00.0,-29.45,-28.69,4.06,2.32,1.95,13.82,0.13804386737168967,0.6688347040512754,1.3939646969813617
1998-12-18T22:00:02.88,-30.26,-30.17,2.78,2.45,1.94,13.81,0.907849345489613,0.28671412865029955,19.550929328990694
1998-12-18T22:59:57.12,-29.91,-29.92,2.88,2.66,1.94,13.81,1.0513347676073101,0.09343537836613058,689.7873375586821
1998-12-19T00:00:00.0,-29.77,-29.69,3.27,2.97,1.94,13.81,1.043172867408406,0.18039894673814652,2.945927868088466
1998-12-19T01:00:02.88,-29.53,-29.48,2.77,2.56,1.94,13.81,1.8019236571831319,0.16482689296485878,108.38829700596142
1998-12-19T01:59:57.12,-29.34,-29.19,2.8,2.16,1.94,13.81,0.31034859806200127,0.210456769106294,-5.156424177170789
1998-12-19T03:00:00.0,-29.77,-29.29,2.67,2.04,1.94,13.81,0.7179112906715338,1.3187504584655778,-1.95814756866974
1998-12-19T04:00:02.88,-29.23,-29.05,3.08,2.56,1.94,13.81,0.5228007845147548,0.1615917519869634,113.61612437146657
1998-12-19T04:59:57.12,-29.69,-29.27,2.47,1.93,1.94,13.81,0.8786582225601829,0.9720542668464125,0.5702178514910541
1998-12-19T06:00:00.0,-30.48,-29.55,3.07,2.14,1.94,13.81,0.5792086415117491,1.5424725635438614,-0.5495952887136638
1998-12-20T01:59:57.12,-38.21,-36.24,4.43,1.79,1.94,13.81,0.14769914291296043,2.175499771608449,-0.011644610807283686
1998-12-20T03:00:00.0,-38.08,-36.18,4.33,1.79,1.94,13.81,0.15414242441071418,2.2198100405477974,-0.011644610807283686
1998-12-20T04:59:57.12,-37.12,-36.06,3.54,1.59,1.94,13.81,0.15222820049862157,1.3976532473157297,-0.5495952887136638
1998-12-20T06:00:00.0,-37.07,-35.98,3.83,1.7,1.94,13.81,0.13080455373002398,1.741212533755015,-0.10507525678188852
1998-12-20T07:59:57.12,-37.28,-36.41,3.34,1.46,1.94,13.81,0.1374705474108607,1.0432597863079778,-0.7251259965834687
1998-12-20T09:00:00.0,-37.36,-36.21,4.12,1.88,1.94,13.81,0.1242922875846198,1.158673706250293,-0.7251259965834687
1998-12-21T04:59:57.12,-36.81,-35.67,3.28,1.53,1.94,13.81,0.20156772346924365,2.286188535124326,-0.011644610807283686
1998-12-21T07:59:57.12,-34.7,-33.94,3.8,1.8,1.94,13.81,0.10678152786885141,1.9357748306318165,-0.10507525678188852
1998-12-21T09:00:00.0,-33.92,-33.44,4.4,2.57,1.94,13.81,0.08655857712683573,0.325311084638412,7.512221763037732
1998-12-21T10:00:02.88,-33.63,-33.15,3.9,2.1,1.94,13.81,0.0893597257353446,0.5012184806655299,-23.275721353815253
1998-12-21T10:59:57.12,-33.7,-33.08,4.1,2.37,1.94,13.81,0.11944858537747255,0.5506343872100187,-7.720890805599197
1998-12-21T12:00:00.0,-33.47,-32.81,4.4,2.49,1.94,13.81,0.10321148880354632,0.4934387383910367,-23.275721353815253
1998-12-21T13:00:02.88,-33.66,-32.78,4.59,2.63,1.94,13.81,0.1258301485224009,2.023310256498046,-0.011644610807283686
1998-12-21T13:59:57.12,-33.65,-32.78,4.4,2.35,1.94,13.81,0.11386732279522842,1.088451251045002,-0.7251259965834687
1998-12-21T15:00:00.0,-32.99,-32.32,4.48,2.8,1.94,13.81,0.13485226653890345,0.35313067287997046,-72.38878105033294
1998-12-21T16:00:02.88,-32.58,-32.21,4.98,3.19,1.94,13.81,0.07338824623024896,0.4575895755527073,13.881382463104918
1998-12-21T16:59:57.12,-32.89,-32.51,5.38,3.5,1.94,13.81,0.06798401048134492,0.3007452496170777,7.512221763037732
1998-12-21T18:00:00.0,-33.15,-32.74,4.98,3.19,1.94,13.81,0.07960618263552031,0.4297720372919731,28.106152628974222
1998-12-21T19:00:02.88,-32.68,-32.4,5.58,3.81,1.94,13.8,0.061136324604376395,0.15023316901411438,-97.22852429963932
1998-12-21T19:59:57.12,-31.4,-31.26,5.48,4.02,1.94,13.8,0.05781541658748569,0.0811503806216827,494.7322757368658
1998-12-21T21:00:00.0,-30.81,-30.67,5.77,4.1,1.94,13.8,0.04408171667086504,0.09316952609169965,689.7873375586821
1998-12-21T22:00:02.88,-30.22,-30.06,6.06,4.3,1.94,13.8,0.042680938507032744,0.08640869668050295,494.7322757368658
1998-12-21T22:59:57.12,-30.61,-30.31,6.07,4.11,1.94,13.8,0.05192575930510315,0.166448413258017,108.38829700596142
1998-12-22T00:00:00.0,-30.47,-30.11,6.08,4.12,1.94,13.8,0.059369375080533686,0.18790705916590528,2.945927868088466
1998-12-22T01:00:02.88,-29.95,-29.75,6.78,5.04,1.94,13.8,0.049931615718337895,0.05652944766179114,2472.5004003663644
1998-12-22T01:59:57.12,-29.6,-29.35,6.58,4.85,1.94,13.8,0.05840694327018996,0.10272468731413117,-399.0834234365859
1998-12-22T03:00:00.0,-28.82,-28.49,7.49,5.68,1.94,13.8,0.06479571303038684,0.0925264707426422,689.7873375586821
1998-12-22T04:00:02.88,-27.53,-27.35,6.79,5.18,1.94,13.8,0.054096448222090324,0.06624959760339698,-1784.5051792039822
1998-12-22T04:59:57.12,-26.91,-26.87,7.39,5.89,1.94,13.8,0.032794422544179115,0.04221803321754743,-2263.8749413320274
1998-12-22T06:00:00.0,-27.38,-27.24,6.78,5.05,1.94,13.8,0.040504115900322164,0.07063105455924037,-746.1591148447723
1998-12-22T07:00:02.88,-27.91,-27.73,7.07,5.25,1.94,13.8,0.04239842524084378,0.08436375814786674,494.7322757368658
1998-12-22T07:59:57.12,-28.23,-28.0,6.57,4.73,1.94,13.8,0.0485417369291742,0.09103475613969814,689.7873375586821
1998-12-22T09:00:00.0,-28.7,-28.41,6.77,4.94,1.94,13.8,0.05768152664486599,0.10713612289757382,-399.0834234365859
1998-12-22T10:00:02.88,-28.21,-28.01,6.78,5.16,1.94,13.8,0.05719396000027398,0.08926526949195472,689.7873375586821
1998-12-22T10:59:57.12,-28.34,-27.76,5.8,3.64,1.94,13.8,0.07081375699892335,0.44588982905386276,13.881382463104918
1998-12-22T12:00:00.0,-27.64,-27.39,7.09,5.49,1.94,13.8,0.06773895882590482,0.1449031705465308,-97.22852429963932
1998-12-22T13:00:02.88,-26.9,-26.8,7.5,5.93,1.94,13.8,0.04142530950359704,0.05354565953297665,1927.942485150343
1998-12-22T13:59:57.12,-26.5,-26.26,7.39,5.6,1.94,13.8,0.05240195337035567,0.14257153086012317,52.17176924481102
1998-12-22T15:00:00.0,-26.95,-26.6,7.1,5.21,1.94,13.8,0.061616319001129634,0.1935415196288867,-68.87412423504091
1998-12-22T16:00:02.88,-26.16,-26.15,8.81,7.17,1.94,13.8,0.022100280596520673,0.020503540738460415,132.44545282316983
1998-12-22T16:59:57.12,-25.95,-26.03,8.69,7.14,1.93,13.8,0.0071213138666318555,0.007122539549162029,-1133.08492989993
1998-12-22T18:00:00.0,-26.07,-26.19,9.57,7.73,1.93,13.8,-0.0005113938442119245,0.007594739430318106,-1133.08492989993
1998-12-22T19:00:02.88,-26.32,-26.35,8.27,6.6,1.93,13.8,0.01459893224586247,0.020875596563290116,132.44545282316983
1998-12-22T19:59:57.12,-26.77,-26.6,7.58,5.88,1.93,13.8,0.04679413989581287,0.07618395556639826,-159.16794149775814
1998-12-22T21:00:00.0,-27.08,-26.83,7.17,5.36,1.93,13.8,0.052870694434373075,0.09087043330202961,689.7873375586821
1998-12-22T22:00:02.88,-27.42,-27.1,7.07,5.15,1.93,13.8,0.056033953280658265,0.1398921214271081,52.17176924481102
1998-12-22T22:59:57.12,-27.17,-27.07,6.86,5.13,1.93,13.8,0.03419888860550247,0.04097765851007185,-2263.8749413320274
1998-12-23T01:00:02.88,-27.1,-26.99,5.68,4.13,1.93,13.8,0.04455886969193861,0.12257208217914839,118.51084322739463
1998-12-23T01:59:57.12,-29.01,-28.08,4.51,2.28,1.93,13.8,0.10013243369087517,0.9842522836072205,0.5702178514910541
1998-12-23T03:00:00.0,-29.18,-28.48,4.61,2.8,1.93,13.8,0.11872168876180873,0.4279290257540998,28.106152628974222
1998-12-23T04:00:02.88,-30.76,-28.86,4.54,1.81,1.93,13.8,0.12942080035452777,2.8295189687472457,-0.011644610807283686
1998-12-23T06:00:00.0,-31.09,-29.88,5.37,2.77,1.93,13.8,0.09411919103738885,0.5755076592539806,-7.720890805599197
1998-12-23T07:00:02.88,-31.79,-30.87,4.88,2.57,1.93,13.8,0.09348920329314848,0.8165064038985984,6.5896275608482116
1998-12-23T07:59:57.12,-31.94,-31.14,4.88,2.78,1.93,13.8,0.10011003623325078,0.7031982607576449,1.3939646969813617
1998-12-23T09:00:00.0,-31.98,-31.21,4.78,2.79,1.93,13.8,0.10785800080800477,0.6876115437198954,1.3939646969813617
1998-12-23T10:00:02.88,-31.81,-31.28,4.87,2.86,1.93,13.8,0.07707875411959267,0.32110816553868404,7.512221763037732
1998-12-23T10:59:57.12,-31.99,-31.29,4.57,2.57,1.93,13.8,0.09836702938377848,0.7057521441014339,1.3939646969813617
1998-12-23T12:00:00.0,-32.19,-31.36,4.78,2.69,1.93,13.8,0.10448089433952287,0.9019103564676351,0.5702178514910541
1998-12-23T13:00:02.88,-32.05,-31.4,4.98,2.88,1.93,13.8,0.08378643820965687,0.42316066829074944,28.106152628974222
1998-12-23T13:59:57.12,-32.09,-31.58,4.97,2.98,1.93,13.8,0.07629408920365849,0.3466062849710682,-72.38878105033294
1998-12-23T15:00:00.0,-32.47,-31.89,4.88,2.89,1.93,13.8,0.08494233708296565,0.5592916312402778,-7.720890805599197
1998-12-23T16:00:02.88,-32.65,-32.01,4.88,2.77,1.93,13.8,0.08211683800899022,0.6581204043122201,1.3939646969813617
1998-12-23T16:59:57.12,-33.06,-32.23,4.47,2.24,1.93,13.8,0.092105892529094,1.3978869532316984,-0.5495952887136638
1998-12-23T18:00:00.0,-33.47,-32.49,4.56,2.21,1.93,13.8,0.0962200380829433,0.8867628516547759,0.5702178514910541
1998-12-23T19:00:02.88,-33.83,-32.74,4.43,2.08,1.93,13.8,0.10600886813664054,0.9893765292594429,0.5702178514910541
1998-12-23T19:59:57.12,-34.15,-32.91,4.04,1.83,1.93,13.8,0.13490760706476243,4.169313896779922,-0.08204815697107577
1998-12-28T16:59:57.12,-39.56,-38.45,4.01,2.24,1.9,13.76,0.19442453185640776,2.578634171004165,-0.011644610807283686
1998-12-28T18:00:00.0,-39.76,-38.74,4.08,2.15,1.9,13.76,0.15168120656565537,0.9493852935731784,0.5702178514910541
1998-12-28T19:59:57.12,-39.93,-38.85,3.71,2.14,1.9,13.76,0.24146569676759816,1.9455055565603079,-0.10507525678188852
1998-12-28T21:00:00.0,-39.87,-39.17,4.3,2.66,1.9,13.76,0.1510796956767139,0.46509665183388904,13.881382463104918
1998-12-28T22:00:02.88,-39.75,-39.02,3.79,2.15,1.9,13.76,0.15654211863234171,0.8381766763004819,6.5896275608482116
1998-12-29T01:00:02.88,-40.02,-39.36,3.02,1.83,1.9,13.76,0.27308231077262357,2.216871139138638,-0.011644610807283686
1998-12-29T01:59:57.12,-40.07,-39.46,3.61,2.45,1.9,13.76,0.26896432372872,0.7524259542367376,6.5896275608482116
1998-12-29T03:00:00.0,-39.99,-39.38,3.71,2.45,1.9,13.76,0.2278876665505428,1.2588805863965615,-1.95814756866974
1998-12-29T06:00:00.0,-39.92,-39.45,3.65,2.56,1.9,13.76,0.24581161058432507,0.8182723811577649,6.5896275608482116
1998-12-29T07:00:02.88,-39.81,-39.38,3.75,2.45,1.9,13.76,0.1609566265155269,0.7315994078925451,1.3939646969813617
1998-12-29T09:00:00.0,-39.43,-38.82,3.65,2.45,1.9,13.76,0.25064512464252486,0.8232913772308905,6.5896275608482116
1998-12-29T10:00:02.88,-39.34,-38.56,3.26,1.94,1.89,13.76,0.2556869359777493,2.076767024211984,-0.011644610807283686
1998-12-29T22:59:57.12,-39.55,-38.2,4.85,2.31,1.89,13.75,0.11282873396110439,0.9272570292156517,0.5702178514910541
1998-12-30T01:00:02.88,-40.53,-38.79,4.04,1.57,1.89,13.75,0.1515584769848934,1.7705712153028461,-0.10507525678188852
1998-12-30T03:00:00.0,-41.24,-38.92,4.19,1.77,1.89,13.75,0.2075925038245087,2.6223182304096633,-0.011644610807283686
1998-12-30T04:00:02.88,-40.32,-39.15,3.98,2.27,1.89,13.75,0.21918355091475342,0.9502665629612127,0.5702178514910541
1998-12-30T04:59:57.12,-39.85,-39.41,4.37,2.98,1.89,13.75,0.14338711739303553,0.4548873928824642,13.881382463104918
1998-12-30T06:00:00.0,-40.13,-39.81,4.26,2.98,1.89,13.75,0.1328045706366183,0.3904719982818168,23.780136233355066
1998-12-30T07:00:02.88,-40.39,-40.08,4.16,2.98,1.89,13.75,0.15285900039511588,0.3829294753703422,23.780136233355066
1998-12-30T07:59:57.12,-40.48,-40.21,4.27,2.98,1.89,13.75,0.11595314344060177,0.3862122046449265,23.780136233355066
